Path0,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22,Path23,Path24,Path25,Path26,Path27,Path28,Path29,Path30,Path31,Path32,Path33,Path34,Path35,Path36,Path37,Path38,Path39,Path40,Path41,Path42,Path43,Path44,Path45,Path46,Path47,Path48,Path49,Path50,Path51,Path52,Path53,Path54,Path55,Path56,Path57,Path58,Path59,Path60,Path61,Path62,Path63,Path64,Path65,Path66,Path67,Path68,Path69,Path70,Path71,Path72,Path73,Path74,Path75,Path76,Path77,Path78,Path79,Path80,Path81,Path82,Path83,Path84,Path85,Path86,Path87,Path88,Path89,Path90,Path91,Path92,Path93,Path94,Path95,Path96,Path97,Path98,Path99
98.9079,114.692,101.334,102.404,117.141,93.7371,100.815,102.611,98.2389,107.88,88.0723,100.852,97.215,93.1484,81.5396,107.29,97.6336,91.8069,95.6058,98.3042,103.946,91.8723,104.469,104.321,102.436,97.9885,103.933,91.8282,97.3899,98.9516,94.2554,104.419,95.4478,109.51,111.617,88.0702,94.2435,112.108,102.157,93.9498,106.662,93.1777,114.278,84.8312,105.989,118.893,89.0442,105.779,83.643,99.8897,96.2137,102.734,86.0077,100.115,96.6735,97.5723,96.6041,109.995,100.064,94.0446,102.877,88.9624,98.3852,97.4472,91.6704,105.329,102.814,100.227,98.4086,104.241,95.4887,101.704,100.91,100.398,98.8308,97.1264,98.6227,100.517,98.3254,94.5508,87.7832,97.2045,97.9384,96.0353,97.2075,96.7103,116.552,99.8123,112.433,96.4925,107.05,111.576,103.466,103.156,101.712,94.7056,99.8627,106.101,92.9791,104.794
97.486,116.207,99.7515,105.426,116.457,94.6551,100.61,102.89,98.7811,108.896,87.3526,101.611,98.8892,93.566,80.2232,110.505,97.5334,92.1639,95.7735,98.1101,103.791,93.0291,103.245,104.821,103.89,96.5286,103.863,91.6,98.3023,99.0305,93.7215,103.538,94.5103,110.012,111.484,89.0236,94.2231,111.169,103.526,95.1999,105.48,92.5697,112.141,83.8723,103.218,118.731,89.5328,107.776,83.3989,99.8262,95.9577,101.173,84.5644,98.0764,95.6851,99.0147,97.3142,112.404,99.1684,95.7192,101.527,87.6552,96.984,97.9509,91.883,104.283,99.6021,101.03,97.799,104.832,97.5705,100.837,101.13,100.439,96.5162,96.9908,99.4053,101.313,97.8505,91.845,86.3433,97.1844,96.0467,94.6069,96.0026,95.8927,114.923,101.011,112.798,97.4617,106.469,111.647,105.175,102.882,103.196,93.4427,100.01,106.455,93.6146,106.759
97.024,117.115,98.9908,104.802,114.478,95.7041,99.886,103.953,99.075,108.129,86.8052,100.027,100.195,92.6514,80.995,109.918,97.2087,92.4781,98.0572,97.8532,104.43,94.5158,105.883,103.487,103.121,95.5899,105.994,92.5709,99.2722,100.689,94.9987,102.953,93.3899,111.74,110.085,90.2907,93.0496,112.844,101.665,92.5655,105.893,93.005,113.22,84.6431,105.351,119.583,89.9719,110.589,83.7499,98.0918,95.6749,98.9202,85.1241,98.6759,94.9391,101.287,98.5979,111.482,99.6015,94.7909,101.105,86.9653,95.3146,97.7859,91.4137,103.242,96.7963,101.414,97.4462,102.755,97.146,99.9675,102.525,100.785,96.4047,95.2816,98.4071,102.751,97.4618,91.5657,85.355,96.1638,94.8045,96.0882,96.2986,95.9227,114.534,101.196,112.806,96.2118,105.169,110.459,103.813,102.682,104.492,94.1918,101.639,105.24,96.0619,105.934
96.1782,117.431,98.951,103.074,113.959,94.3326,100.781,101.9,98.6828,107.63,85.4852,98.4138,98.8383,93.2141,79.1992,109.754,97.9962,91.4203,96.9482,97.3976,105.353,94.3099,105.083,99.2896,102.846,98.3603,107.371,93.6746,98.1895,101.992,94.9707,103.616,96.0859,110.478,112.7,91.4716,92.6018,113.069,101.273,92.4572,104.707,92.4803,116,84.9287,106.004,118.962,90.8537,108.913,84.3881,98.8543,94.8961,99.0614,84.1568,100.37,92.534,101.401,99.0682,112.718,98.7953,94.3019,100.698,87.8511,94.3312,99.9093,91.1684,106.594,95.9491,101.639,97.6244,102.886,96.6264,99.4006,100.677,100.363,95.7527,94.7721,98.3354,103.498,96.9831,92.7479,86.6137,98.0212,94.4867,97.4126,95.3992,95.1847,114.879,102.572,112.163,96.7018,105.807,109.595,102.949,104.335,102.593,94.7172,99.5798,107.051,97.241,104.889
96.8781,115.924,100.456,101.453,112.058,95.2672,101.58,101.675,97.308,106.81,84.5668,96.6865,99.7725,91.3904,79.1651,111.96,98.9684,91.6167,97.4549,98.7663,105.875,92.9965,102.497,99.8926,102.846,96.9516,106.76,93.3828,100.985,102.554,95.0226,103.435,95.5371,109.766,111.69,90.9614,94.817,111.866,101.857,91.708,106.806,92.315,115.405,84.1014,106.602,119.597,89.2611,112.733,82.2766,98.3527,93.8488,98.2024,84.0857,100.719,92.1875,103.13,98.991,113.914,97.7949,97.6023,98.3816,87.8695,94.5502,100.638,89.2239,105.259,97.1932,102.899,99.1985,105.086,97.6457,96.9592,98.4195,99.8498,95.0263,95.0626,98.5131,105.053,95.8232,91.3272,87.8988,97.2023,94.6831,99.5849,94.2449,94.9593,115.74,104.093,115.505,96.5056,105.924,109.162,104.351,100.582,101.836,93.7754,99.2684,106.171,97.1182,105.414
96.4596,116.622,101.624,100.568,112.569,94.8039,102.954,98.4182,98.4738,106.2,86.2513,98.5435,97.4761,92.9458,78.2042,113.943,97.4609,93.7288,98.3238,100.044,107.03,93.7882,101.731,103.259,100.453,97.811,108.095,95.4483,99.8404,105.621,94.0673,104.196,97.5096,108.017,112.439,90.289,94.8747,109.732,102.643,91.4691,109.223,92.0066,116.301,84.9347,105.504,119.194,88.8499,110.794,81.0135,98.8921,95.859,98.3578,83.8781,99.3638,90.989,103.766,98.1683,113.599,97.8611,95.4954,98.6895,89.6479,97.7666,99.4552,89.7758,105.425,97.6709,101.881,97.4129,104.998,98.0048,95.128,99.3812,100.542,94.8689,95.0802,97.4789,105.63,96.4288,92.1852,87.5402,97.9344,94.1008,101.586,93.1611,94.7357,114.999,102.257,115.292,94.4419,105.789,108.851,106.165,100.789,102.419,94.6187,97.8668,104.455,96.2226,108.831
94.8108,117.345,101.859,102.7,112.106,94.533,101.796,96.6908,97.2963,104.386,86.7506,99.6176,96.7086,92.5782,78.4384,116.035,97.6385,90.9443,99.4263,100.416,105.72,94.6636,99.9735,103.801,99.607,96.8326,108.008,94.5356,101.705,104.712,91.2826,103.849,98.7635,109.589,111.746,90.4908,96.1463,112.416,102.032,93.1293,108.368,93.4782,118.968,85.0587,105.899,118.19,88.1306,111.108,80.0978,97.5864,95.1825,98.4941,85.0977,98.9378,89.8224,103.144,100.723,113.738,96.9639,93.4039,99.2457,88.2974,97.5435,99.6528,89.6169,105.857,97.9203,100.44,98.4049,102.497,99.6396,94.0397,97.2169,98.8785,94.9866,93.6084,97.6098,104.023,95.9731,92.1018,88.3908,95.8413,94.6724,103.231,92.7169,94.9284,115.057,99.2911,115.338,95.7184,106.946,110.221,106.302,100.836,102.658,97.4462,97.4828,103.382,97.189,107.165
94.9017,118.022,102.452,105.735,112.832,94.9449,100.43,99.5182,97.0462,106.483,87.0044,98.1131,96.2864,93.8775,77.0015,112.476,96.5961,88.7311,98.1196,100.859,106.498,95.1344,101.005,103.743,97.5962,98.591,109.415,95.8041,102.867,105.418,91.2376,103.907,97.2082,112.916,110.138,89.0207,95.7991,112.799,102.352,91.4268,111.068,95.0556,119.342,84.3638,107.464,120.405,89.9381,110.665,80.6244,97.3455,94.4349,96.1542,86.5375,99.1736,88.7675,105.487,101.749,113.899,95.7527,92.6016,99.1,87.6024,95.7937,100.09,88.9923,108.296,97.3907,102.315,98.1964,102.654,99.5521,94.045,98.2553,98.9765,93.8973,92.6537,97.8339,103.878,97.5407,90.8315,86.7524,94.4919,95.8928,102.807,93.9848,94.6691,114.22,97.8266,116.695,97.9089,108.146,110.906,107.505,100.476,104.611,97.402,99.0208,100.777,94.4394,106.508
94.3628,119.739,102.453,104.497,112.715,95.4663,101.02,98.827,95.9994,106.836,86.972,98.0307,98.2539,94.6959,78.0063,114.712,97.3567,87.2894,97.1442,100.142,105.043,96.3219,101.069,101.056,98.3539,96.6859,108.864,94.2053,103.53,107.068,91.7717,103.414,95.0242,112.782,110.95,89.3577,94.8488,112.367,101.304,89.6899,111.382,94.3281,119.89,83.5522,109.121,120.066,92.0744,109.167,79.4869,98.4225,93.7689,97.1817,88.1691,99.7707,88.5146,107.583,101.013,114.398,97.7918,92.0348,99.9091,86.9896,94.5988,101.115,88.1406,109.571,98.6808,103.104,95.9552,103.458,101.646,93.6249,97.0345,99.2818,91.3418,97.636,100.052,104.504,97.2521,89.9182,86.0379,93.5868,96.3926,104.288,93.6279,93.9436,115.513,97.2977,114.609,99.9187,107.908,111.584,107.439,101.354,105.965,96.1702,97.5866,100.765,93.8515,105.583
95.8127,120.648,103.199,103.73,114.203,98.4902,101.012,95.6157,95.269,105.461,87.385,99.2954,100.716,95.9662,79.2251,115.512,95.9816,85.4407,97.1211,101.323,107.685,96.7503,101.113,99.9362,98.9035,97.0317,110.71,97.1212,104.738,107.75,92.6935,103.893,92.9512,111.002,112.66,90.1646,95.6464,111.254,104.201,89.3235,114.988,94.6207,119.692,82.4473,107.499,120.03,90.6134,109.69,80.3671,97.2281,93.4004,97.5191,90.5925,100.334,88.0303,111.325,101.25,114.941,98.3726,92.6371,102.506,87.1132,92.4896,100.619,88.6182,110.998,97.9304,103.392,96.0149,103.984,102.932,93.2548,98.0199,97.7468,92.3914,99.2118,99.9542,104.322,97.5145,91.4098,86.995,95.1319,97.0286,103.133,97.0246,92.6183,115.335,97.2465,116.709,100.806,108.875,109.57,105.98,100.184,107.128,93.7018,97.7714,101.573,94.6546,104.496
95.6116,118.935,104.278,105.038,114.769,98.695,99.3482,94.0879,95.9554,105.005,87.988,98.4284,103.733,95.0699,79.6771,116.578,94.8918,85.5915,96.2404,103.589,106.207,97.437,100.903,97.526,97.9316,97.471,112.098,97.7948,100.873,107.716,93.2455,106.874,94.5433,110.291,112.536,91.1277,95.6375,110.157,102.624,89.3014,114.684,96.0856,120.367,82.2281,106.345,117.998,88.9875,109.278,80.3048,97.8274,95.2132,97.3584,90.9548,102.29,87.4705,108.763,103.994,114.816,98.2936,92.6541,106.095,87.2711,91.642,100.389,89.7202,111.553,97.4677,101.926,94.4923,104.354,102.566,93.0454,97.3445,98.0421,91.1221,99.046,100.166,103.933,96.7247,92.2562,88.0135,94.7816,96.2811,105.116,97.7556,93.6696,114.371,96.4098,115.591,98.5879,108.418,109.211,105.365,98.7901,105.581,93.373,97.639,98.5516,93.3958,105.3
95.4164,117.905,106.66,107.658,115.899,98.2009,100.462,96.9435,97.9161,104.352,89.9261,98.3149,102.824,95.0349,78.826,116.913,96.363,86.1957,96.2984,103.309,104.157,96.9321,99.0112,97.7339,98.1374,98.1283,111.994,94.9722,102.287,110.592,92.6533,104.922,97.035,113.696,113.731,88.9623,95.7148,110.577,103.478,88.8616,113.616,95.6387,121.261,81.1574,106.66,121.001,90.7946,110.398,79.5696,96.1986,93.9057,97.6023,92.6373,101.035,88.3332,109.849,104.519,115.216,97.6808,92.4651,106.989,87.1626,90.3239,99.5807,87.7696,110.3,98.3001,100.885,94.8688,103.31,103.301,93.4176,98.5282,99.2258,88.8668,98.3325,99.3303,102.215,97.5427,93.4579,86.8031,92.6625,97.2328,104.528,98.6333,94.086,112.447,96.392,116.252,96.8799,109.071,109.953,105.005,98.787,105.96,92.5958,97.4317,96.0063,92.8283,105.35
96.2711,116.615,107.058,107.966,117.196,97.8534,101.556,98.1382,98.7876,106.352,88.9822,98.471,101.672,96.792,77.8183,117.623,96.2735,85.3363,96.5128,103.692,105.176,98.8924,98.3001,95.3977,97.5319,98.653,111.011,93.6513,104.1,108.452,91.7082,105.515,96.2288,111.208,112.5,89.1079,98.6401,110.266,102.598,88.9388,114.514,95.4937,123.14,80.9195,104.82,121.983,89.6109,110.257,80.7158,95.7473,92.8694,97.2144,90.8286,99.8532,90.7439,110.212,102.304,113.693,98.3538,90.9898,104.975,84.7537,91.8103,98.8198,88.5888,109.618,99.0841,100.194,93.8776,102.116,103.642,95.2404,98.2209,101.467,88.5588,100.566,97.3393,100.255,95.5403,92.4469,87.3541,91.9266,99.4696,103.524,99.0019,93.4707,113.784,95.8344,115.209,99.3506,106.837,109.482,103.443,99.8917,103.019,92.6742,97.9437,96.0839,93.0539,105.864
97.7353,116.465,106.955,109.743,117.724,95.9872,101.631,98.5075,99.928,106.543,89.7224,98.436,99.4614,95.9273,77.3526,119.554,98.3429,85.7641,95.6588,102.422,104.5,97.6475,97.8614,95.9029,97.1162,97.9228,110.68,91.9422,105.386,110.484,92.6173,106.955,94.0574,110.01,114.175,89.6106,96.6166,112.334,102.399,88.9772,112.444,94.4583,124.175,79.9811,104.356,120.295,87.9725,112.583,80.4178,97.2528,93.5159,97.3023,90.6945,100.315,91.2696,108.894,102.932,112.687,98.8874,93.3646,102.217,85.8687,90.2916,100.041,90.3082,110.867,97.5518,100.038,94.5548,102.634,105.195,97.4496,97.3276,103.395,89.8899,101.585,95.7457,98.6983,96.2404,90.5706,87.2331,92.0809,99.902,102.346,97.6723,94.9848,112.628,98.0204,115.97,100.386,105.61,106.836,101.19,101.402,101.068,92.326,97.9794,95.7428,92.4435,105.943
96.6361,115.866,108.654,110.717,122.435,94.6097,102.1,98.8897,100.179,104.234,88.881,98.8367,100.059,95.0492,76.447,119.942,97.1656,87.7116,97.2485,101.657,104.511,97.7185,95.6224,96.8781,95.6539,98.9378,113.443,93.4121,108.16,112.08,92.4637,108.808,92.9336,110.508,113.713,90.9343,95.1412,112.071,100.877,90.3905,111.375,94.4172,122.689,80.4125,104.43,119.392,87.3124,113.05,80.3841,100.173,91.8685,98.5752,90.3995,101.42,91.1422,107.686,102.265,112.543,99.6731,92.7823,103.485,86.5066,89.201,98.5264,89.5616,112.157,99.1473,100.094,93.6379,102.17,104.071,98.2635,96.3726,104.219,88.9224,102.84,94.292,101.922,94.5443,89.474,86.8738,91.0027,98.9204,102.789,99.369,94.2947,111.211,99.7259,118.632,98.9257,108.472,107.257,101.762,102.708,101.976,93.201,98.0748,95.8639,92.8596,104.401
99.9364,117.522,109.545,112.035,123.087,93.7681,101.018,96.6909,99.6509,107.312,86.7251,97.9199,99.3949,98.3304,75.9114,120.285,95.4005,87.6652,97.2602,103.368,104.718,98.131,95.1067,96.1486,94.5253,99.011,116.779,94.8251,109.875,111.586,90.4228,110.266,90.8838,109.602,110.886,90.7384,93.8098,112.627,102.299,91.3361,110.467,96.415,122.221,81.9116,103.838,119.654,87.9787,111.396,79.1695,101.73,93.4512,99.7751,88.7736,101.652,91.4841,110.035,100.393,115.132,98.0005,91.9105,104.173,86.1296,89.15,98.6537,89.4305,112.348,98.7696,100.36,91.4751,104.864,105.871,97.937,97.4019,103.861,88.175,103.665,93.5516,101.013,93.3322,88.4145,88.4623,91.8443,97.4996,101.622,98.2847,95.7544,111.621,101.429,117.404,99.2099,109.438,106.524,103.153,104.359,100.628,93.6269,98.4256,96.7626,91.7695,103.032
100.942,115.272,108.31,113.191,127.191,92.3485,101.683,96.3256,97.093,106.886,87.3168,99.8574,98.8594,99.8892,76.4169,121.119,96.5118,87.1919,95.9491,105.365,103.889,96.6554,95.2195,95.0397,94.7314,98.2058,117.992,95.575,109.147,111.643,90.1672,109.291,90.949,109.354,113.368,90.7229,93.3237,113.485,103.457,89.3403,108.619,97.0155,122.49,82.1828,106.609,120.764,89.3661,112.579,77.832,103.892,91.3617,102.511,88.2697,101.59,92.5625,108.071,98.7005,116.078,97.4565,90.3352,104.405,86.0143,87.2805,99.2074,89.3466,113.495,101.601,97.8441,90.4761,103.317,107.202,99.1742,96.8562,104.15,87.5224,103.018,91.7631,98.8018,91.2036,89.0801,86.5251,90.0032,95.9252,100.112,99.9632,97.1717,114.458,101.92,116.638,99.7966,111.445,107.632,105.699,105.545,101.435,95.4805,97.9099,94.9346,90.118,103.469
103.064,117.589,110.68,113.22,126.609,92.405,103.863,95.9534,95.8249,106.702,87.3895,98.1437,99.0719,98.5777,74.5067,121.773,95.2665,86.7084,96.8054,105.827,104.903,96.5967,95.4728,93.9806,93.9848,98.135,117.591,95.8664,109.273,112.806,91.0149,109.368,89.9401,110.458,112.756,90.3408,94.0019,114.073,103.29,89.5256,105.161,95.6878,122.665,82.3749,106.361,121.446,90.0457,112.482,77.7854,101.915,90.8708,103.176,86.911,102.08,92.4139,107.959,100.789,115.68,98.3883,89.494,104.927,87.9886,85.3285,100.59,91.1424,112.823,101.822,98.7815,89.6147,101.131,105.655,98.723,96.1666,106.186,87.782,102.22,90.1443,99.5147,93.0301,87.7666,85.6896,89.4688,96.4309,100.212,101.26,98.3869,114.283,101.133,116.187,100.004,112.402,108.755,106.804,106.361,102.552,97.8857,98.0307,97.2767,89.9563,104.394
103.419,115.904,110.995,113.29,126.492,93.9541,106.106,94.2268,96.0598,107.356,87.0057,97.0927,101.422,97.3776,73.4706,123.549,94.8195,84.7651,94.7736,104.967,103.696,95.7308,93.3322,94.3147,96.0145,98.9967,114.897,96.3376,108.472,111.865,90.7987,109.836,91.3639,107.908,110.885,89.7427,94.6762,115.573,104.3,91.7126,103.868,96.3799,125.65,82.8304,106.626,121.123,92.6469,112.289,77.6339,101.079,90.7771,103.535,87.5473,102.663,91.2288,107.04,100.424,117.571,96.9928,89.5424,104.932,88.8062,84.5349,99.8186,91.0588,111.734,101.772,99.2024,90.5935,98.1015,103.873,96.4565,94.8756,106.565,87.6042,102.01,90.1783,100.104,94.0285,86.4488,84.2527,87.7145,98.2721,99.7668,101.946,99.2154,112.805,100.638,113.114,99.7009,113.661,109.556,107.51,105.424,102.056,98.1609,97.9332,99.1675,92.6064,105.094
103.544,117.805,112.082,114.357,129.149,93.8513,106.383,94.1013,97.3628,107.816,87.3471,95.7775,100.63,96.4686,75.0517,126.504,93.6575,84.9391,94.382,106.558,104.169,97.6425,93.2086,94.0422,95.8231,99.7822,112.336,97.371,109.099,111.615,91.1311,109.143,91.4086,108.884,111.644,89.1709,95.475,115.204,102.906,90.8267,104.9,96.628,125.283,84.3027,103.998,122.267,92.9534,113.834,77.591,101.698,91.3191,105.77,86.9567,104.261,90.8621,105.685,100.032,118.841,97.0052,88.4098,105.877,88.6129,84.9353,99.6659,91.8433,110.918,101.258,97.2492,89.8749,98.6928,103.573,97.6662,95.3652,108.632,88.7514,102.86,90.5276,100.238,92.7573,84.6263,84.0469,87.1716,98.8129,98.2673,101.553,98.523,115.697,100.254,113.163,98.217,111.823,112.198,105.542,103.992,101.641,100.227,100.388,99.2073,93.2301,105.751
104.159,116.161,113.499,114.756,131.645,94.0914,106.972,93.5116,97.6294,106.58,87.5042,95.1395,100.282,97.6066,76.5909,127.341,94.4567,84.4692,94.5098,106.72,105.11,99.6649,95.153,92.492,97.5133,100.772,112.352,97.8757,110.261,110.91,92.7136,110.946,90.1667,108.943,113.738,90.05,95.3109,114.576,102.058,91.1041,106.03,97.1952,122.247,82.8766,106.615,123.617,92.9272,114.48,77.5466,101.168,91.0676,106.777,86.3219,102.314,89.7625,105.297,98.3296,119.855,98.7769,89.6916,105.995,88.7279,84.548,97.9096,90.9947,112.557,100.115,96.5615,91.4534,99.3955,102.615,99.4855,95.0767,107.427,88.6025,105.124,91.3402,98.9647,89.6473,84.2663,82.2012,88.0862,100.759,97.341,99.2266,98.5644,116.844,100.171,111.25,95.1643,110.945,112.878,104.697,103.394,101.247,100.619,100.405,99.6286,93.1303,104.41
105.123,113.689,112.267,114.947,133.555,95.7797,107.7,92.8397,96.1892,107.013,87.5063,95.1759,99.6678,98.1922,75.8219,124.947,94.081,82.4428,95.611,106.702,106,101.755,95.0918,92.9839,96.138,98.5896,110.998,96.3985,113.787,110.005,92.2511,111.249,90.4646,109.136,114.729,89.9161,97.5917,117.521,102.203,91.694,104.537,96.2082,120.842,82.7234,107.456,125.7,94.4795,115.331,79.6567,98.3713,90.8586,107.484,86.2521,104.687,90.9716,105.426,98.7011,119.833,98.7235,91.091,107.042,87.4843,85.1989,95.4935,89.4525,111.483,102.006,97.4358,91.1376,100.258,103.455,99.3983,95.7825,108.164,89.369,104.968,93.8737,99.214,89.8185,84.7892,83.2325,87.996,100.826,99.5918,97.9104,96.6684,115.286,100.202,111.477,92.6786,110.787,112.249,106.096,104.394,102.282,98.1053,101.404,99.9577,92.8767,103.971
103.154,113.662,112.299,114.551,134.584,96.2329,107.156,93.8259,93.9494,109.008,88.3561,95.4491,100.809,99.472,76.3681,124.28,92.19,84.4951,95.1494,107.231,105.987,104.659,94.4113,91.8946,94.2681,98.3321,110.376,97.1257,115.754,110.778,90.5509,110.255,90.0155,109.158,112.957,89.6166,97.683,115.875,104.171,91.4252,104.957,96.7622,122.379,83.9044,107.05,126.194,93.953,115.756,78.8513,98.0239,90.3332,109.099,87.3512,106.406,90.8005,105.175,96.9091,120.027,100.495,90.0567,109.164,88.8913,84.7359,96.694,89.7612,111.758,103.913,96.9315,90.2086,100.178,101.744,98.9511,95.3169,106.35,89.2191,102.779,93.6112,98.5473,91.9238,85.4365,82.9822,86.5297,100.147,100.094,97.8998,96.0637,113.087,101.07,110.968,92.5589,111.464,113.684,106.658,105.014,102.707,96.7293,102.688,102.229,94.0404,104.285
102.501,115.591,112.989,114.731,131.999,97.7331,104.208,93.1594,94.5072,109.763,88.3166,96.1717,100.012,100.038,77.2956,124.631,91.9776,82.5754,94.8658,107.705,106.609,105.248,93.0422,94.9631,95.5141,100.527,108.005,97.1998,115.29,110.767,91.5554,111.618,89.7801,110.427,114.217,88.9323,98.8032,112.211,105.724,91.9513,104.734,97.8564,120.865,83.0582,105.318,126.277,92.1088,115.102,78.291,96.0813,90.7396,109.684,86.3777,108.343,89.8166,103.793,95.1974,123.902,100.242,91.0194,107.732,91.6399,85.6201,95.9045,88.8338,110.26,105.301,97.9859,90.3629,100.19,103.379,98.1978,96.5235,107.229,87.788,102.519,94.5686,97.701,93.6616,86.7567,81.865,87.8714,102.992,101.237,100.09,95.7247,112.669,101.235,110.321,92.5499,110.842,113.59,105.409,105.09,104.786,98.2151,103.253,101.4,93.791,104.817
101.43,114.096,112.721,114.297,129.907,95.3199,103.317,94.1733,94.7388,108.611,88.7226,94.8844,99.9608,100.02,78.0364,124.759,93.3538,82.1622,95.9326,106.985,107.69,108.496,91.7675,96.5412,95.7376,99.9033,109.192,99.4724,113.663,112.247,92.116,112.377,90.3827,107.374,112.923,88.8307,99.5975,113.548,106.121,93.283,106.942,97.8722,122.349,82.6671,105.036,126.607,93.7098,113.483,78.5293,97.0015,91.9625,108.695,83.7687,110.552,88.933,105.451,95.4748,124.455,98.8184,89.6746,109.352,91.7231,87.4825,96.1289,88.5107,110.008,105.586,97.904,89.7378,100.922,102.822,98.3678,95.6298,108.616,88.0162,101.862,94.2936,97.3523,92.4626,87.2941,80.9031,87.3373,103.352,100.722,100.586,95.3157,112.203,103.19,108.817,92.3974,108.928,113.102,104.768,104.647,104.797,98.5049,103.879,100.978,95.1225,104.488
101.091,113.997,114.511,118.126,129.715,95.3651,102.293,94.2871,94.8825,109.239,88.7694,95.3244,98.726,99.8059,78.0864,124.943,93.8807,81.2817,96.9934,107.296,106.638,107.15,92.9307,97.3416,95.9038,99.1133,110.158,100.379,113.015,111.316,91.8353,111.194,91.2293,106.267,111.637,89.2264,98.1503,111.483,105.964,93.4099,107.269,97.3316,121.484,83.4976,102.925,124.627,92.4647,114.13,77.7009,99.1679,91.157,109.778,84.3108,110.986,88.2638,106.197,93.2015,122.498,98.0816,88.9893,109.8,92.6246,88.3928,95.6879,89.8657,109.361,105.523,98.9226,90.3774,97.0177,102.067,97.5785,94.9534,108.454,89.3178,102.252,96.0298,94.7033,92.6018,86.3118,78.8244,87.9067,102.401,101.546,102.178,98.4051,112.058,102.59,109.302,91.6217,111.605,113.643,105.418,103.856,106.45,97.9729,105.369,98.9288,94.5579,105.265
101.047,114.656,112.057,116.293,131.784,92.4017,98.8664,95.5399,95.7803,109.185,87.6493,97.1752,96.8679,100.297,77.846,126.099,94.3644,80.7775,97.7309,106.839,104.903,105.951,93.4719,97.7688,98.0779,99.5507,112.825,101.049,113.48,109.234,92.4349,110.995,89.9148,104.832,112.411,89.0458,96.3873,113.385,106.763,95.5856,106.161,96.0397,123.562,85.4115,103.166,125.768,93.5804,111.427,78.105,98.6534,89.7434,110.595,82.6775,110.599,87.4806,105.432,94.7372,122.91,99.9545,88.4939,112.654,93.1662,88.6441,95.8455,88.4461,109.271,106.083,97.3261,90.8478,97.3577,104.815,96.9088,95.8741,109.908,91.3604,102.931,96.295,93.9431,93.2985,87.3844,78.9135,88.8324,103.324,101.561,101.013,98.2057,111.622,101.692,110.107,90.7854,110.146,113.154,104.713,104.792,106.014,96.5791,105.007,99.6333,94.5566,104.497
